id,text,source,created_at,
822593938708197378,@POTUS #MAGA,Twitter for Android,2017-01-20 23:57:32,
822593928687976452,@TheJuanWilliams @fxnopinion @thehillwhile u thought POTUS speech was DARK working/middle-class folks all over America was Celebrating #MAGA,Mobile Web (M5),2017-01-20 23:57:30,
822593925764579330,@tedcoxchicago @mifarmer I used to love that show. All America Needs a BJ right now.  #MAGA,Twitter Web Client,2017-01-20 23:57:29,
822593916558082048,This is very exciting. #MAGA https://t.co/dZUiKFjuJW,Twitter Web Client,2017-01-20 23:57:27,
822593916541210629,New Post: Axelrod: Trump Speech Was ‘Full-Throated Populist M https://t.co/HjnicYtuqK #MAGA #draintheswamp #crookedhillary #hillaryforprison,Trumpshit365_6,2017-01-20 23:57:27,
822593911646470144,Before the first 100 days is over they will need to put Chuckie @chuckschumer in a straight jacket and padded room #TrumpInauguration #MAGA,Twitter for iPad,2017-01-20 23:57:26,
822593910698573829,"★14 year old girl sexually assaulted by muslim migrant, school asks her to consider the situation...⏩https://t.co/oeveU2senD ★#MAGA★#CCOT★",Twitter Web Client,2017-01-20 23:57:26,
822593906688851968,#MAGA #mypresident @Syd27Sydney https://t.co/QRPuClXzJ1,Twitter for iPhone,2017-01-20 23:57:25,
822593900015734788,@AllenShearer @cheerUPDATES @WoodlandsCheer @WEGenerals @MAJORScheer #MAGA,Twitter Web Client,2017-01-20 23:57:23,
822593895011930112,"@POTUS thank you and God bless you, President Trump! ❤️🇺🇸 #MAGA",Twitter for Android,2017-01-20 23:57:22,
822593892155527173,Bill just being Bill. #InaugurationDay2017 #MAGA #InaugurationDay https://t.co/44iNB8PPe6,Twitter for iPhone,2017-01-20 23:57:21,
822593878289219584,New Post: President Donald Trump signs first bill into law –  https://t.co/tNeS6kGAk0 #MAGA #draintheswamp #crookedhillary #hillaryforprison,Trumpshit365_6,2017-01-20 23:57:18,
822593873704812544,@ClarkHat Good luck erasing that from the internet when you apply for that new job. #MAGA,Twitter Web Client,2017-01-20 23:57:17,
822593871553105925,Ready for the ball #inaguration2017 #maga #usa https://t.co/QoYQLQC9i4,Instagram,2017-01-20 23:57:16,
822593870299037697,#CloserNation #AmericaUnshackled #MAGA #WakeUpAmerica #TrumpTrain @POTUS @KellyannePolls https://t.co/h9oTE8aGle,Twitter for iPhone,2017-01-20 23:57:16,
822593863776931842,@RichardGrenell @realDonaldTrump two handsome men there! Glad you are having a fantastic time! #MAGA #inaug2017😎🥂,Twitter Web Client,2017-01-20 23:57:14,
822593855283490817,"Attention George Will, in the words of @oreillyfactor.... ""You sir are a hack!"" 

#MAGA #PresidentTrump #DTS",Twitter for iPhone,2017-01-20 23:57:12,
822593855023435778,@mppmaddog @IsaacDovere @politico lol why would I be feeling sorry??? We WON!!!! #MAGA,Twitter for Android,2017-01-20 23:57:12,
822593853685370880,New Post: Donald Trump Just Gave Hillary Clinton a Pretty https://t.co/LFs5phFMeJ #MAGA #draintheswamp #crookedhillary #hillaryforprison,Trumpshit365_6,2017-01-20 23:57:12,
822593853576400897,"He's so excited, this is the day he's been waiting for! Watching live coverage for the last 8 hours #MAGA🇺🇸… https://t.co/G4drMBfrv3",Twitter for iPhone,2017-01-20 23:57:12,
822593847540772865,"@foxnation deplorable brothers and sisters, today is a day of unity and joy, lets bask under the reign of our new president who will #MAGA",Twitter Web Client,2017-01-20 23:57:10,
822593847226236928,#MAGA,Twitter for Android,2017-01-20 23:57:10,
822593834030862336,"To all the Trump haters, we survived 8 long years, you'll survive too, promise 😉#MAGA #Trump",Twitter for iPhone,2017-01-20 23:57:07,
822593832214810626,"Hey #disruptJ20 here's comes the boot, commies! @realDonaldTrump is @POTUS tonight. #MAGA #USA",Twitter Web Client,2017-01-20 23:57:07,
822593828314054656,"Ditto!!

#MAGA #PresidentTrump #1A #2A https://t.co/oon8qChzZK",Twitter Web Client,2017-01-20 23:57:06,
822593825835274241,"Mayor of Jerusalem Praises Trump, Says Obama 'Surrendered' to Radical Islam https://t.co/d02b5o2lYn #Trending via @pjmedia_com #tcot #MAGA",Twitter Web Client,2017-01-20 23:57:05,
822593816632893440,@okayLKokay @janedmunds @MrTommyCampbell @realDonaldTrump Nice Suit? Is that from The Planet Retardo? Don't ASSume #stayinyerlane #MAGA,Twitter for iPhone,2017-01-20 23:57:03,
822593810043666433,"@seeker_chick @latimes More like we dodged a bullet! Clinton would have made House of Cards look like a fairy tale!
#MAGA",Twitter Web Client,2017-01-20 23:57:02,
822593808277925889,@LouDobbs Man your the best! I waxct @FoxBusiness because of you! #MAGA,Twitter Web Client,2017-01-20 23:57:01,
822593808277925889,@LouDobbs Man your the best! I waxct @FoxBusiness because of you! #MAGA,Twitter Web Client,2017-01-20 23:57:01,
822593793899827200,@jreineron7 happy new president day !!! Lol #MAGA,Twitter for iPhone,2017-01-20 23:56:58,
822593786870165505,"@HardballChris aka ""Mr. Thrill up the leg"" says that #AmericaFirst is #racist.  
#MAGA
#draintheswamp 
#Inauguration https://t.co/YLZ3lMoi6z",Twitter Web Client,2017-01-20 23:56:56,
822593782046670849,Saw President Trump. Saw Mad Dog Mattis. That was badass #callsignchaos #MAGA,Twitter for iPhone,2017-01-20 23:56:55,
822593777512710145,@katiemaryrich Wow. You're a complete #asshole! #MAGA Congrats. https://t.co/M05Aj3tVAh,Mobile Web (M5),2017-01-20 23:56:54,
822593774320840705,raining on their parade get rid of your free cell phones from Obama and get an alarm clock time to get up for your… https://t.co/C7oqxky3Un,Twitter Web Client,2017-01-20 23:56:53,
822593772127186951,#Inauguration #DonaldTrump #MAGA #AmericaFirst https://t.co/a8li5jDODz,Twitter for Android,2017-01-20 23:56:52,
822593766737539077,DONALD J. TRUMP - 45TH PRESIDENT OF THE UNITED STATES #MAGA #TRUMPINAUGURATION #TRUMPTRAIN https://t.co/fd2MQVNB7h,Twitter Web Client,2017-01-20 23:56:51,
822593765839933440,"@KellyannePolls @FoxNews. 
Happy Birthday, Kellyanne!! 🎂
Thank you so much for all your hard work! America thanks you!!! 🇺🇸🦅
#MAGA 🇺🇸👏🏼👏🏼👍🏼",Twitter for iPhone,2017-01-20 23:56:51,
822593756356640769,@DavidJUrban #MAGA https://t.co/lop2mtGYfo,Twitter for iPhone,2017-01-20 23:56:49,
822593747984805892,This was too funny not to post #maga https://t.co/jSntK4Ya11,Instagram,2017-01-20 23:56:47,
822593747280154625,@DonaldJTrumpJr #MAGA #TrumpTrain,Twitter for Android,2017-01-20 23:56:47,
822593727923425280,#MAGA #Inauguration #Trump #FridayFeeling https://t.co/R5gPjLDUq5,Twitter for Windows,2017-01-20 23:56:42,
822593724614144002,@KellyannePolls Happy Birthday! No one (on the right) will forget because it's the beginning of #MAGA &amp; we will rem… https://t.co/rGDqkl1t6P,Twitter for iPhone,2017-01-20 23:56:41,
822593723011895297,@realDonaldTrump Mazel Tov #Trump #MAGA,Twitter Web Client,2017-01-20 23:56:41,
822593722936336386,"@Jay_MCMLXXXIX @Lizd855300 not according to the NOW FORMER PRESIDENT  ""YOU DIDN'T BUILD THAT!"" 
#MAGA",Twitter for Android,2017-01-20 23:56:41,
822593715738996738,For 8 years I have only had Hope. Finally today I got the change that I have been hoping for. #MAGA #Inauguration #TrumpInauguration,Twitter for iPhone,2017-01-20 23:56:39,
822593711859257345,.@RandPaul SLAMS @BernieSanders on US compassion! The United States of America 🇺🇸 IS a compassionate nation! Don't… https://t.co/cYeQ117NHn,Twitter for iPhone,2017-01-20 23:56:38,
822593709183275008,@K_JeanPierre President @realDonaldTrump's #Inauguration was Inspiring for Patriots &amp; Inclusive for ALL Americans w… https://t.co/zc0z6Y7X8H,Twitter for Android,2017-01-20 23:56:37,
822593699947380738,"When you've walked with God through enough yesterdays, you can trust Him with your tomorrow ... ♥ #Hopeful #MAGA #AmericaStrong @POTUS",Twitter for iPhone,2017-01-20 23:56:35,
822593699343376385,"Scoreboard!Republican Majorities in House &amp; Senate, Republican https://t.co/kv5fB9H7iQ 2.5M viewers, CNN 1.3M. Desp… https://t.co/4F5tWGN1TK",Twitter for iPad,2017-01-20 23:56:35,
822593684634030083,Make America Great Again #MakeAmericaGreatAgain #MAGA @POTUS https://t.co/imHWXsU4Lc,Mobile Web (M5),2017-01-20 23:56:32,
822593682331340802,Lotta butt hurt people on Twitter rn #MAGA,Twitter for iPhone,2017-01-20 23:56:31,
822593674513186817,"I feel like the #MAGA-heads are going to scoop me up any second, but nonetheless: I'm glad that Obama is no longer in power. He stinks.",Twitter Web Client,2017-01-20 23:56:29,
822593673707876354,"Should all Hilary supporters be labeled as ""protestors"" like Trumps are racist, homophobic &amp; xenophobic? #MAGA https://t.co/kcH2ZNWK2e",Twitter for iPhone,2017-01-20 23:56:29,
822593669891051520,@terrymendozer @brunelldonald pretty please!  love #MAGA,Twitter Web Client,2017-01-20 23:56:28,
822593662379028480,"@maddow @TerryMoran So after all the #Israel hate, NOW you're suddenly in a tizzy about anti-Semitic. Huh. #TCOT #MAGA",Twitter Web Client,2017-01-20 23:56:26,
822593658688073730,Hillary Clinton will NEVER be President. That just never gets old! #MAGA,Twitter for iPhone,2017-01-20 23:56:25,
822593656456642561,@POTUS So proud to call you president!!! They've tried to scorn you but light always triumphs over darkness! Excited to #MAGA,Talon (Plus),2017-01-20 23:56:25,
822593656154628100,Let's get to work to truly #MAGA my fellow #Libtards!! https://t.co/eV14up24wW,Twitter Web Client,2017-01-20 23:56:25,
822593655848468480,"It is a sign from God that we have elected @realDonaldTrump ( now @POTUS and he will truly #MAGA

#PresidentTrump https://t.co/AW2zJZoNe4",Twitter for Android,2017-01-20 23:56:25,
822593654829285380,#Inauguration #MAGA https://t.co/pQyWg1Bbed,Twitter Web Client,2017-01-20 23:56:25,
822593644553269249,My name's Dave! lol Biker For Trump Breaks Through Wall Of Protesters https://t.co/Ls71KIyr8C #MAGA,Put your button on any page! ,2017-01-20 23:56:22,
822593634168086529,@VP Thank You for Serving our Country Mr. Pence! #MAGA,Twitter Web Client,2017-01-20 23:56:20,
822593633744519171,"We will follow two simple rules: BUY TRADE FEDERATION &amp; HIRE CORUSCAN!
#InaugurationDay  #MAGA🇺🇸",Twitter for iPhone,2017-01-20 23:56:19,
822593628937785344,#DonaldTrump #MikePence #TeamTrump #Trump2016 #TrumpTrain #MAGA #Transition2017 #AmericaFirst #PresidentTrump #RNC… https://t.co/9YvW29Rg1C,Twitter for iPhone,2017-01-20 23:56:18,
822593626618417152,"Hey, #MAGA assholes. You're the minority. Don't ever forget it. https://t.co/NQdYOwJlzF",Twitter Web Client,2017-01-20 23:56:18,
822593622394683396,"⚡️ “America's BACK! #MAGA” by @ChiefFabulous

https://t.co/qmR02gbrCD",Twitter for iPhone,2017-01-20 23:56:17,
822593620305989633,Research &amp; Development Assistant Job in Kenya https://t.co/clHe0BZu8q #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:56:16,
822593618343063552,.@KellyannePolls is the hammer that broke the glass ceiling! #MAGA https://t.co/1dbfID6UgD,Twitter Web Client,2017-01-20 23:56:16,
822593615188946948,Agreed #GetOverIt #MAGA https://t.co/iTFZhy5WQN,Twitter for iPhone,2017-01-20 23:56:15,
822593612089331716,"Who cares that they won the playoff, Clemson is #notmychampion.  That's how stupid all of you #notmypresident protestors sound. #MAGA",Twitter for iPhone,2017-01-20 23:56:14,
822593610310909952,The Donald Trump Daily! https://t.co/hlHu7nM6TD Thanks to @larouti @AnalogMeat @duchess1201 #trump #maga,Paper.li,2017-01-20 23:56:14,
822593604615098370,@MySharona_79 #MAGA &amp; #RTR! 🇺🇸🅰🐘🎈,Twitter for iPhone,2017-01-20 23:56:13,
822593601209335808,"Retweeted WVGOP (@WVGOP):

Frankfort HS Marching Band, from Mineral County…… #MAGA https://t.co/m74AAcPld8 https://t.co/O0TFgy4i4H",Facebook,2017-01-20 23:56:12,
822593596721393664,@realDonaldTrump is the #POTUS !! I can't wait to see what he has in store for this great country! #MAGA 🇺🇸🇺🇸🇺🇸,Twitter for iPhone,2017-01-20 23:56:11,
822593593533747204,"Paula's looking stunning too. She's hot, I must say! #MAGA https://t.co/Ejt0WUkrRm",Twitter Web Client,2017-01-20 23:56:10,
822593588093652992,#MAGA #PresidentTrump #MakeDormsGreatAgain @realDonaldTrump @Nigel_Farage @ObamaMalik @YoungCons @WayneDupreeShow https://t.co/NZrbZUk1fc,Twitter for Android,2017-01-20 23:56:09,
822593586982166528,Obama added $9 TRILLION in debt to the country!  Trump will fix it and fix it fast!  #MAGA @SebGorka @realDonaldTrump,Twitter for iPhone,2017-01-20 23:56:08,
822593586076192771,@NBCDFW is it really necessary to cover 15 people protesting in Dallas?  Is that really news? #Inauguration #maga @realDonaldTrump,Twitter Web Client,2017-01-20 23:56:08,
822593585027682304,"If i had a vote for every different name I was called for supporting Trump, I would have enough to elect him into office AGAIN!! 😂😘 #MAGA",Twitter for iPhone,2017-01-20 23:56:08,
822593576915861504,"@AnnCoulter @southsalem Mike and Barry left today, now we hope they stay away, cuz now is when I pray, that #MAGA is here to stay",Twitter Web Client,2017-01-20 23:56:06,
822593571257774089,Daily Presidential Tracking Poll - Rasmussen Reports™ https://t.co/4De9iesiic #trump #maga,Twitter Web Client,2017-01-20 23:56:05,
822593557873758208,#MAGA #Rant https://t.co/gbBd4SdrIt,Twitter for iPhone,2017-01-20 23:56:01,
822593555529142272,Time to call in the national guard and fuck these snowflakes up. Long prison terms with real hardened criminals… https://t.co/kNEbwPnTyJ,Twitter for Android,2017-01-20 23:56:01,
822593550839857152,"@SolZanetti Ah oui les méchants médecins spécialistes, on devrait les interdire. #MAGA",Twitter for iPhone,2017-01-20 23:56:00,
822593543659278337,#MAGA 😍 https://t.co/1to2Dkxssx,Twitter Web Client,2017-01-20 23:55:58,
822593529260179456,@POTUS With you 100% Mr. President. Let's #MAGA,Twitter for iPhone,2017-01-20 23:55:55,
822593522926813184,★White House LGBT Pages Disappear After Trump Takes Oath | The Daily Caller⏩https://t.co/N4UWTC78oF ★#MAGA★#CCOT★#PJNET★,Twitter Web Client,2017-01-20 23:55:53,
822593512986279940,"Report: Mark Zuckerberg Has Staff Run His Facebook Page, Delete Negative Comments About Him - Breitbart https://t.co/xuqTrj39p5 #MAGA",Twitter Web Client,2017-01-20 23:55:51,
822593507588276225,@AnaBulger2 @FishSenior1972 @TallahForTrump @WomenforTrump @MarthaVineyard4 @HerringWendy @lupash7 @LuAnnHH your welcome! #MAGA,Twitter for Android,2017-01-20 23:55:49,
822593502282387457,How can they be so hateful and not even want to give a chance to a president of the  United States who wants to… https://t.co/Bwt2G4LNUS,Twitter Web Client,2017-01-20 23:55:48,
822593497630916611,@RobProvince @skb_sara @nbc @katiemaryrich it's happening.  He is The One!  #MAGA,Twitter for iPhone,2017-01-20 23:55:47,
822593492664848386,"This is what MSM news covers in DC
ABC 7 News - WJLA @ABC7News
Advocating violence toward citizens?
#Inauguration… https://t.co/8YkecCRgyf",Twitter Web Client,2017-01-20 23:55:46,
822593489527513089,“Worst parade ever. I waited three hours for that?” - #MAGA wearing Trump supporter told @washingtonpost,Twitter Web Client,2017-01-20 23:55:45,
822593478693634049,MT @JAmy208: The task at hand; Let's rebuild this land. The American Dream lives on #MAGA #MovingDay #COSProject  https://t.co/aj4b8023Md,#PJNET,2017-01-20 23:55:43,
822593475610890242,"This is priceless. Liberal screaming ""nooooo!"" When #PresidentTrump is announced. 🤣🇺🇸 

#MAGA #inauguration #trump https://t.co/Jp5egmFFtC",Twitter for iPhone,2017-01-20 23:55:42,
822593472599302145,#MAGA. Our new President. I have faith in him. https://t.co/EDXdPwQaEz,Twitter Web Client,2017-01-20 23:55:41,
822593471701798912,"@KellyannePolls @FoxNews Happy Birthday young lady! Ty for wearing RED today, Remember everyone Deployed! You rock! #MAGA #Trump45",Twitter for iPad,2017-01-20 23:55:41,
822593466177900545,#MAGA,Twitter for Android,2017-01-20 23:55:40,
822593465578090497,"Every Trump hater is personally responsible for the violence and destruction in DC today, you own it. #disruptj20… https://t.co/ECEEzwgzKp",Twitter Web Client,2017-01-20 23:55:39,
822593463434838017,"Behold, the low IQ pond-scum criminals that were defeated today by 
@POTUS . Doing what they do best. Destroy.… https://t.co/rDnkIrvI1Y",Twitter Web Client,2017-01-20 23:55:39,
822593463174754305,#MAGA #AmericaFirst #inaug2017 #Inauguration https://t.co/oeWGXr9L79,Twitter for Android,2017-01-20 23:55:39,
822593462465941505,"It's almost 4:00pm in Cali, I'm popping open the bubbly! Heres to the Trumpers &amp; and our President! Long live #MAGA🇺🇸",Twitter for iPad,2017-01-20 23:55:39,
822593458238083072,EPA Issues Nanomaterials Reporting Rule https://t.co/nmWA8pDekr #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:55:38,
